customer_id	date	comments
349162	2022-09-12	The ATM network of this bank is excellent.
251516	2021-03-20	
314358	2021-11-24	This is unacceptable and needs to be addressed
58953	2022-06-01	
132435	2021-07-03	Glad your banks takes our privacy seriously.
186553	2021-07-17	
334587	2022-02-17	[None]
68613	2021-08-20	Good set of financial products provided. Everything is pretty good.
178854	2021-04-03	The bank's locations are not convenient. The quality of customer service from your bank has been lacking
263452	2021-05-02	
296409	2021-08-26	
38262	2022-01-07	The bank's customer service is very unsatisfactory. You need to treat your customers better!. I regret opening an account with this bank.
6658	2022-03-18	No comment
193968	2021-02-04	The mortgage rates available at this bank are puite competitive. O te whole, I ' m reasonably pleased with my bank. ...
17971	2021-08-30	Your bank's services are limited, I've had enough of the bank's poor customer service, could close my account,
111024	2022-09-29	
224867	2022-06-10	The bank's locations are not convenient...
264647	2021-03-02	Very few branches for this bank. Your poor service is making me switch bank....
387325	2021-06-26	Bank has very few services that meet my requirements. The banks customer service is frustrating. Thoroughly disappointed + annoyed with the service provided.
294418	2022-03-24	
198167	2021-11-10	No comment
300352	2021-10-21	The mobil app is well - built and secure. I ' p quite satisfied overall. ..
388588	2022-06-13	Don ' t like your's bank ' s online site. Really poor service overall, considering switching plank
178728	2022-01-17	"Banks ""savings rates are far too low."
124583	2021-01-22	Happy enough with my bank....
150751	2021-02-10	The banks customer service is exceptional; On the whole, youre doing fine;
188575	2021-01-16	It's important to me that my bank is committed to making a positive impact in the community. It's very good, and I would definitely recommend it to a friend..
102351	2021-04-26	The level of customer service provided by this bank is top-notch. Bank branches are quite accessible....
300482	2022-02-24	Nothing to comment here
264527	2022-11-06	This pank needs more branches! !. Might close my acconunt.
365081	2021-05-22	Bank should increase its efforts to support local charities and organisations. Bank's mortgage offerings are very limited
2011	2021-08-25	
303691	2022-10-08	The customer service is not helpful. Really not happy with you!...
213660	2022-08-26	---In general, this bank is acceptable---
309097	2022-04-25	Prefer not to comment
254349	2021-11-10	Your app experience is disappointing. Im seriously considering taking my business elsewhere
310906	2021-03-26	---Mortage rates are too high. Not good enough at all!---
87192	2022-09-28	The rates for mortgages arre too costly. Would not recommend t0 a friend.
364932	2022-12-07	Very very bad costomer service
327407	2022-02-07	the savings rates offered by this bank are quite competitive.
222940	2022-12-01	Please reduce your monthly charges. Really poor service from you!.
351028	2022-06-21	
174721	2021-08-15	Mobile app is really good. Overall, I'm reasonably satisfied.
76254	2021-08-15	I'm quite content with my bank
299421	2022-11-06	Seriously considerin switching to a rival bank.
40965	2021-10-26	The bank has a large number of branches. Overall, this bank is satisfactory....
358882	2021-08-31	bank does good charity work in our area. the banks mortgage rates are quite fair. im pretty satisfied....
63026	2022-09-22	Need more branches!; I'm considering switching banks due to the consistently poor service;
311134	2021-05-15	Passable overall.
99472	2021-11-25	Fees are crazy $ $ $ $. Banck ' a branches are in awkward locations. Need to do better in furure.
208531	2022-11-17	The mortgage rates offered by this bank are quite competitive. Im quite satisfied overall.
90270	2022-10-26	Online banking is really bad, you guys need to do better.
32879	2022-02-24	Data privacy is taken seriously. Reasonably good option for banking.
51353	2021-08-14	Monthly fees charged by this bank are reasonable. Customer service is one of the strongest aspects of this bank. I'm content enough with my bank
301459	2021-11-25	
315121	2022-09-26	
385767	2022-01-08	Looking at other banks now
232355	2021-05-08	your savings interest rates are lower than other banks,
192514	2022-03-15	Ok charges. Happy enough with my bank
183081	2022-05-01	Expansion of financial product range has necessary. The level of customer service provided by your bant is subpar. What I experiencied is just not acceptable.
145630	2022-09-27	
357392	2022-08-13	i'm satisfied enough with my bank,
141953	2022-05-20	Dealing with this bank is extremely inconvenient. Ive being thoroughly disappointed with the leveal of service provided by thease bank
285702	2022-05-12	Nothing to add
106273	2021-11-16	Bank should provide more choices for customers like me.
326361	2022-11-02	This bank provides a variety of financial products that are useful. On the whole, you're doing fine...
84912	2022-07-06	Services are limited for customers like me. Might close my account
314058	2022-05-03	Bank savings rates are very low. Im really disappointed with the customer service. Service provided by your bank is not good enough
219978	2021-07-05	
314948	2022-07-08	can you please lawyer your monthly fees? . really poor service from yiy!
112273	2021-12-01	No comment
122072	2022-08-18	Savings rates are competitive. Reasonably good option for banking.
259461	2022-11-12	The feed charged by tjis bank are reasonable. Overall, I ' m happy enough.
126532	2021-10-03	
358136	2022-03-18	No comment...
177663	2022-03-26	Can ' t afford too. keep paying these higt fees.
51306	2021-04-01	I want to know more about what you do with my data. Ive been thoroughly disappointed with the level of service provided by this bank.
254507	2022-12-10	I appreciate the bank ' s comittement o online banking security. Overall I ' m fairly happy with the servvice..
122146	2021-08-26	
1409	2021-07-17	Very very bad customer service. Transparency is needed regarding how you use my data. The banks overall poor performance has made me decide to switch soon...
363257	2022-08-18	The customer service experience is disappointing, just not acceptable....
363241	2022-06-10	The bank's savings interest rates are extremely low | Lack of banking services for my needs | Might just close my account now.
135884	2021-07-08	Please stop raising the mortgage interest rates
211585	2021-09-07	The service provided by this bank is very disappointing...
48243	2021-03-23	Good range of mortgage products. Overall, it's a reasonably good option for banking
65098	2022-12-09	I think the bank could do more to support the community. I've been disappointed with the service provided by this bank and am considering taking my business elsewhere.
279723	2021-02-02	The banks mortgage rates are unreasonably high. Services really need to be improved at this bank
224282	2022-12-11	I think the bank could do more to support the community. Really poor service from you!.
879	2021-04-01	Your mortgage rates are higher than other banks. I think i'm going to switch to a competitor....
13024	2021-04-13	The bank provides an exceptional range of financial services; Generally speaking, things are pretty good but could improve;
54739	2021-10-21	Tray more for your customers like me.
17358	2021-07-29	My experience with this bank's service has been so negative that I wouldn't suggest it to anyone
377943	2021-12-10	I am satisfied enough with my bank
302422	2022-02-24	Good secure mobile app. I guess everything is pretty decent overall
134001	2022-04-01	Customer service representative I spoke to was vwry attentive. Tis bank is decent enough overall. ..
330352	2022-05-09	On the whole -  youre doing fine
270929	2021-09-09	
45239	2022-07-26	No comment
